Curie,Uri
PR:P80428,http://purl.obolibrary.org/obo/PR_P80428
PR:Q03280,http://purl.obolibrary.org/obo/PR_Q03280
PR:Q2I6J0,http://purl.obolibrary.org/obo/PR_Q2I6J0
PR:Q39099,http://purl.obolibrary.org/obo/PR_Q39099
PR:Q54PD9,http://purl.obolibrary.org/obo/PR_Q54PD9
PR:Q63493,http://purl.obolibrary.org/obo/PR_Q63493
PR:Q8CHZ9,http://purl.obolibrary.org/obo/PR_Q8CHZ9
PR:Q8H0U8,http://purl.obolibrary.org/obo/PR_Q8H0U8
PR:Q8VY26,http://purl.obolibrary.org/obo/PR_Q8VY26
PR:Q91012,http://purl.obolibrary.org/obo/PR_Q91012
PR:Q9SEL5,http://purl.obolibrary.org/obo/PR_Q9SEL5
DRUGBANK:DB00288,http://purl.obolibrary.org/obo/DRUGBANK_DB00288
DRUGBANK:DB01279,http://purl.obolibrary.org/obo/DRUGBANK_DB01279
DRUGBANK:DB01353,http://purl.obolibrary.org/obo/DRUGBANK_DB01353
DRUGBANK:DB01354,http://purl.obolibrary.org/obo/DRUGBANK_DB01354
DRUGBANK:DB02522,http://purl.obolibrary.org/obo/DRUGBANK_DB02522
DRUGBANK:DB04324,http://purl.obolibrary.org/obo/DRUGBANK_DB04324
DRUGBANK:DB04788,http://purl.obolibrary.org/obo/DRUGBANK_DB04788
DRUGBANK:DB04950,http://purl.obolibrary.org/obo/DRUGBANK_DB04950
DRUGBANK:DB05719,http://purl.obolibrary.org/obo/DRUGBANK_DB05719
DRUGBANK:DB05874,http://purl.obolibrary.org/obo/DRUGBANK_DB05874
DRUGBANK:DB06408,http://purl.obolibrary.org/obo/DRUGBANK_DB06408
DRUGBANK:DB11221,http://purl.obolibrary.org/obo/DRUGBANK_DB11221
DRUGBANK:DB11344,http://purl.obolibrary.org/obo/DRUGBANK_DB11344
DRUGBANK:DB11395,http://purl.obolibrary.org/obo/DRUGBANK_DB11395
DRUGBANK:DB11657,http://purl.obolibrary.org/obo/DRUGBANK_DB11657
DRUGBANK:DB11999,http://purl.obolibrary.org/obo/DRUGBANK_DB11999
DRUGBANK:DB12391,http://purl.obolibrary.org/obo/DRUGBANK_DB12391
DRUGBANK:DB12713,http://purl.obolibrary.org/obo/DRUGBANK_DB12713
DRUGBANK:DB13223,http://purl.obolibrary.org/obo/DRUGBANK_DB13223
DRUGBANK:DB13375,http://purl.obolibrary.org/obo/DRUGBANK_DB13375
DRUGBANK:DB13454,http://purl.obolibrary.org/obo/DRUGBANK_DB13454
DRUGBANK:DB13517,http://purl.obolibrary.org/obo/DRUGBANK_DB13517
DRUGBANK:DB13711,http://purl.obolibrary.org/obo/DRUGBANK_DB13711
DRUGBANK:DB14657,http://purl.obolibrary.org/obo/DRUGBANK_DB14657
DRUGBANK:DB14733,http://purl.obolibrary.org/obo/DRUGBANK_DB14733
DRUGBANK:DB15212,http://purl.obolibrary.org/obo/DRUGBANK_DB15212
DRUGBANK:DB16099,http://purl.obolibrary.org/obo/DRUGBANK_DB16099
DRUGBANK:DB16290,http://purl.obolibrary.org/obo/DRUGBANK_DB16290
GO:0045297,http://purl.obolibrary.org/obo/GO_0045297
GO:0052192,http://purl.obolibrary.org/obo/GO_0052192
MOP:0004162,http://purl.obolibrary.org/obo/MOP_0004162
NCBITaxon:10992,http://purl.obolibrary.org/obo/NCBITaxon_10992
NCBITaxon:12675,http://purl.obolibrary.org/obo/NCBITaxon_12675
NCBITaxon:1933261,http://purl.obolibrary.org/obo/NCBITaxon_1933261
NCBITaxon:1933292,http://purl.obolibrary.org/obo/NCBITaxon_1933292
NCBITaxon:223287,http://purl.obolibrary.org/obo/NCBITaxon_223287
NCBITaxon:368453,http://purl.obolibrary.org/obo/NCBITaxon_368453
NCBITaxon:4454,http://purl.obolibrary.org/obo/NCBITaxon_4454
NCBITaxon:47832,http://purl.obolibrary.org/obo/NCBITaxon_47832
NCBITaxon:51336,http://purl.obolibrary.org/obo/NCBITaxon_51336
NCBITaxon:675069,http://purl.obolibrary.org/obo/NCBITaxon_675069
NCBITaxon:687339,http://purl.obolibrary.org/obo/NCBITaxon_687339
PR:000006834,http://purl.obolibrary.org/obo/PR_000006834
PR:000010024,http://purl.obolibrary.org/obo/PR_000010024
PR:000013557,http://purl.obolibrary.org/obo/PR_000013557
PR:000022074,http://purl.obolibrary.org/obo/PR_000022074
PR:000022554,http://purl.obolibrary.org/obo/PR_000022554
PR:000022563,http://purl.obolibrary.org/obo/PR_000022563
PR:000022727,http://purl.obolibrary.org/obo/PR_000022727
PR:000023079,http://purl.obolibrary.org/obo/PR_000023079
PR:000023220,http://purl.obolibrary.org/obo/PR_000023220
PR:000023274,http://purl.obolibrary.org/obo/PR_000023274
PR:000023337,http://purl.obolibrary.org/obo/PR_000023337
PR:000023459,http://purl.obolibrary.org/obo/PR_000023459
PR:000023460,http://purl.obolibrary.org/obo/PR_000023460
PR:000023508,http://purl.obolibrary.org/obo/PR_000023508
PR:000024156,http://purl.obolibrary.org/obo/PR_000024156
PR:000032833,http://purl.obolibrary.org/obo/PR_000032833
PR:000033657,http://purl.obolibrary.org/obo/PR_000033657
PR:000034944,http://purl.obolibrary.org/obo/PR_000034944
PR:F4HW04,http://purl.obolibrary.org/obo/PR_F4HW04
PR:F4HWQ8,http://purl.obolibrary.org/obo/PR_F4HWQ8
PR:F4JPP0,http://purl.obolibrary.org/obo/PR_F4JPP0
PR:O64989,http://purl.obolibrary.org/obo/PR_O64989
PR:P12945,http://purl.obolibrary.org/obo/PR_P12945
PR:P13856,http://purl.obolibrary.org/obo/PR_P13856
PR:P32623,http://purl.obolibrary.org/obo/PR_P32623
PR:P36585,http://purl.obolibrary.org/obo/PR_P36585
PR:P40693,http://purl.obolibrary.org/obo/PR_P40693
PR:P42751,http://purl.obolibrary.org/obo/PR_P42751
PR:P51979,http://purl.obolibrary.org/obo/PR_P51979
PR:P54790,http://purl.obolibrary.org/obo/PR_P54790
PR:Q56ZN6,http://purl.obolibrary.org/obo/PR_Q56ZN6
PR:Q6YBR5,http://purl.obolibrary.org/obo/PR_Q6YBR5
PR:Q84WP6,http://purl.obolibrary.org/obo/PR_Q84WP6
PR:Q95UQ1,http://purl.obolibrary.org/obo/PR_Q95UQ1
PR:Q9FEF8,http://purl.obolibrary.org/obo/PR_Q9FEF8
PR:Q9LPQ3,http://purl.obolibrary.org/obo/PR_Q9LPQ3
PR:Q9SIV0,http://purl.obolibrary.org/obo/PR_Q9SIV0
PR:Q9SZ15,http://purl.obolibrary.org/obo/PR_Q9SZ15
DRUGBANK:DB00354,http://purl.obolibrary.org/obo/DRUGBANK_DB00354
DRUGBANK:DB00405,http://purl.obolibrary.org/obo/DRUGBANK_DB00405
DRUGBANK:DB00941,http://purl.obolibrary.org/obo/DRUGBANK_DB00941
DRUGBANK:DB01685,http://purl.obolibrary.org/obo/DRUGBANK_DB01685
DRUGBANK:DB01896,http://purl.obolibrary.org/obo/DRUGBANK_DB01896
DRUGBANK:DB02022,http://purl.obolibrary.org/obo/DRUGBANK_DB02022
DRUGBANK:DB02251,http://purl.obolibrary.org/obo/DRUGBANK_DB02251
DRUGBANK:DB02859,http://purl.obolibrary.org/obo/DRUGBANK_DB02859
DRUGBANK:DB02887,http://purl.obolibrary.org/obo/DRUGBANK_DB02887
DRUGBANK:DB03540,http://purl.obolibrary.org/obo/DRUGBANK_DB03540
DRUGBANK:DB03660,http://purl.obolibrary.org/obo/DRUGBANK_DB03660
DRUGBANK:DB04729,http://purl.obolibrary.org/obo/DRUGBANK_DB04729
DRUGBANK:DB05309,http://purl.obolibrary.org/obo/DRUGBANK_DB05309
DRUGBANK:DB05459,http://purl.obolibrary.org/obo/DRUGBANK_DB05459
DRUGBANK:DB05469,http://purl.obolibrary.org/obo/DRUGBANK_DB05469
DRUGBANK:DB06081,http://purl.obolibrary.org/obo/DRUGBANK_DB06081
DRUGBANK:DB06245,http://purl.obolibrary.org/obo/DRUGBANK_DB06245
DRUGBANK:DB06256,http://purl.obolibrary.org/obo/DRUGBANK_DB06256
DRUGBANK:DB06635,http://purl.obolibrary.org/obo/DRUGBANK_DB06635
DRUGBANK:DB08391,http://purl.obolibrary.org/obo/DRUGBANK_DB08391
DRUGBANK:DB11281,http://purl.obolibrary.org/obo/DRUGBANK_DB11281
DRUGBANK:DB12129,http://purl.obolibrary.org/obo/DRUGBANK_DB12129
DRUGBANK:DB12193,http://purl.obolibrary.org/obo/DRUGBANK_DB12193
DRUGBANK:DB13091,http://purl.obolibrary.org/obo/DRUGBANK_DB13091
DRUGBANK:DB13577,http://purl.obolibrary.org/obo/DRUGBANK_DB13577
DRUGBANK:DB13625,http://purl.obolibrary.org/obo/DRUGBANK_DB13625
DRUGBANK:DB13756,http://purl.obolibrary.org/obo/DRUGBANK_DB13756
DRUGBANK:DB13757,http://purl.obolibrary.org/obo/DRUGBANK_DB13757
DRUGBANK:DB13997,http://purl.obolibrary.org/obo/DRUGBANK_DB13997
DRUGBANK:DB14006,http://purl.obolibrary.org/obo/DRUGBANK_DB14006
DRUGBANK:DB14185,http://purl.obolibrary.org/obo/DRUGBANK_DB14185
DRUGBANK:DB14639,http://purl.obolibrary.org/obo/DRUGBANK_DB14639
DRUGBANK:DB14656,http://purl.obolibrary.org/obo/DRUGBANK_DB14656
DRUGBANK:DB15675,http://purl.obolibrary.org/obo/DRUGBANK_DB15675
DRUGBANK:DB15800,http://purl.obolibrary.org/obo/DRUGBANK_DB15800
DRUGBANK:DB16260,http://purl.obolibrary.org/obo/DRUGBANK_DB16260
GO:0044426,http://purl.obolibrary.org/obo/GO_0044426
GO:1900040,http://purl.obolibrary.org/obo/GO_1900040
GO:1902187,http://purl.obolibrary.org/obo/GO_1902187
NCBITaxon:102810,http://purl.obolibrary.org/obo/NCBITaxon_102810
NCBITaxon:1086556,http://purl.obolibrary.org/obo/NCBITaxon_1086556
NCBITaxon:11156,http://purl.obolibrary.org/obo/NCBITaxon_11156
NCBITaxon:12051,http://purl.obolibrary.org/obo/NCBITaxon_12051
NCBITaxon:1283207,http://purl.obolibrary.org/obo/NCBITaxon_1283207
NCBITaxon:210425,http://purl.obolibrary.org/obo/NCBITaxon_210425
NCBITaxon:253923,http://purl.obolibrary.org/obo/NCBITaxon_253923
NCBITaxon:2560341,http://purl.obolibrary.org/obo/NCBITaxon_2560341
NCBITaxon:348387,http://purl.obolibrary.org/obo/NCBITaxon_348387
NCBITaxon:35244,http://purl.obolibrary.org/obo/NCBITaxon_35244
NCBITaxon:38144,http://purl.obolibrary.org/obo/NCBITaxon_38144
NCBITaxon:40553,http://purl.obolibrary.org/obo/NCBITaxon_40553
NCBITaxon:42475,http://purl.obolibrary.org/obo/NCBITaxon_42475
NCBITaxon:4642,http://purl.obolibrary.org/obo/NCBITaxon_4642
NCBITaxon:4678,http://purl.obolibrary.org/obo/NCBITaxon_4678
NCBITaxon:48301,http://purl.obolibrary.org/obo/NCBITaxon_48301
NCBITaxon:5338,http://purl.obolibrary.org/obo/NCBITaxon_5338
NCBITaxon:675073,http://purl.obolibrary.org/obo/NCBITaxon_675073
NCBITaxon:703248,http://purl.obolibrary.org/obo/NCBITaxon_703248
NCBITaxon:8082,http://purl.obolibrary.org/obo/NCBITaxon_8082
NCBITaxon:80942,http://purl.obolibrary.org/obo/NCBITaxon_80942
NCBITaxon:94290,http://purl.obolibrary.org/obo/NCBITaxon_94290
PR:000001999,http://purl.obolibrary.org/obo/PR_000001999
PR:000008855,http://purl.obolibrary.org/obo/PR_000008855
PR:000009624,http://purl.obolibrary.org/obo/PR_000009624
PR:000022623,http://purl.obolibrary.org/obo/PR_000022623
PR:000023456,http://purl.obolibrary.org/obo/PR_000023456
PR:000024088,http://purl.obolibrary.org/obo/PR_000024088
PR:000024123,http://purl.obolibrary.org/obo/PR_000024123
PR:O82175,http://purl.obolibrary.org/obo/PR_O82175
PR:P02406,http://purl.obolibrary.org/obo/PR_P02406
PR:P0DMC4,http://purl.obolibrary.org/obo/PR_P0DMC4
PR:P15496,http://purl.obolibrary.org/obo/PR_P15496
PR:P24813,http://purl.obolibrary.org/obo/PR_P24813
PR:P32179,http://purl.obolibrary.org/obo/PR_P32179
PR:P49028,http://purl.obolibrary.org/obo/PR_P49028
PR:P93830,http://purl.obolibrary.org/obo/PR_P93830
PR:Q23894,http://purl.obolibrary.org/obo/PR_Q23894
PR:Q3UPL5,http://purl.obolibrary.org/obo/PR_Q3UPL5
PR:Q7XJL2,http://purl.obolibrary.org/obo/PR_Q7XJL2
PR:Q7Z992,http://purl.obolibrary.org/obo/PR_Q7Z992
PR:Q8H1D3,http://purl.obolibrary.org/obo/PR_Q8H1D3
PR:Q8IS20,http://purl.obolibrary.org/obo/PR_Q8IS20
PR:Q8L633,http://purl.obolibrary.org/obo/PR_Q8L633
PR:Q8VXV7,http://purl.obolibrary.org/obo/PR_Q8VXV7
PR:Q9SIJ0,http://purl.obolibrary.org/obo/PR_Q9SIJ0
PR:Q9SN39,http://purl.obolibrary.org/obo/PR_Q9SN39
PR:Q9US60,http://purl.obolibrary.org/obo/PR_Q9US60
PR:Q9XGW1,http://purl.obolibrary.org/obo/PR_Q9XGW1
DRUGBANK:DB00725,http://purl.obolibrary.org/obo/DRUGBANK_DB00725
DRUGBANK:DB00793,http://purl.obolibrary.org/obo/DRUGBANK_DB00793
DRUGBANK:DB00896,http://purl.obolibrary.org/obo/DRUGBANK_DB00896
DRUGBANK:DB00901,http://purl.obolibrary.org/obo/DRUGBANK_DB00901
DRUGBANK:DB02045,http://purl.obolibrary.org/obo/DRUGBANK_DB02045
DRUGBANK:DB02078,http://purl.obolibrary.org/obo/DRUGBANK_DB02078
DRUGBANK:DB02969,http://purl.obolibrary.org/obo/DRUGBANK_DB02969
DRUGBANK:DB03283,http://purl.obolibrary.org/obo/DRUGBANK_DB03283
DRUGBANK:DB05036,http://purl.obolibrary.org/obo/DRUGBANK_DB05036
DRUGBANK:DB05434,http://purl.obolibrary.org/obo/DRUGBANK_DB05434
DRUGBANK:DB05507,http://purl.obolibrary.org/obo/DRUGBANK_DB05507
DRUGBANK:DB05595,http://purl.obolibrary.org/obo/DRUGBANK_DB05595
DRUGBANK:DB05656,http://purl.obolibrary.org/obo/DRUGBANK_DB05656
DRUGBANK:DB05969,http://purl.obolibrary.org/obo/DRUGBANK_DB05969
DRUGBANK:DB06082,http://purl.obolibrary.org/obo/DRUGBANK_DB06082
DRUGBANK:DB07517,http://purl.obolibrary.org/obo/DRUGBANK_DB07517
DRUGBANK:DB09240,http://purl.obolibrary.org/obo/DRUGBANK_DB09240
DRUGBANK:DB11452,http://purl.obolibrary.org/obo/DRUGBANK_DB11452
DRUGBANK:DB11611,http://purl.obolibrary.org/obo/DRUGBANK_DB11611
DRUGBANK:DB11691,http://purl.obolibrary.org/obo/DRUGBANK_DB11691
DRUGBANK:DB11702,http://purl.obolibrary.org/obo/DRUGBANK_DB11702
DRUGBANK:DB11763,http://purl.obolibrary.org/obo/DRUGBANK_DB11763
DRUGBANK:DB11778,http://purl.obolibrary.org/obo/DRUGBANK_DB11778
DRUGBANK:DB11916,http://purl.obolibrary.org/obo/DRUGBANK_DB11916
DRUGBANK:DB12088,http://purl.obolibrary.org/obo/DRUGBANK_DB12088
DRUGBANK:DB12123,http://purl.obolibrary.org/obo/DRUGBANK_DB12123
DRUGBANK:DB12225,http://purl.obolibrary.org/obo/DRUGBANK_DB12225
DRUGBANK:DB12352,http://purl.obolibrary.org/obo/DRUGBANK_DB12352
DRUGBANK:DB13247,http://purl.obolibrary.org/obo/DRUGBANK_DB13247
DRUGBANK:DB13288,http://purl.obolibrary.org/obo/DRUGBANK_DB13288
DRUGBANK:DB13809,http://purl.obolibrary.org/obo/DRUGBANK_DB13809
DRUGBANK:DB14756,http://purl.obolibrary.org/obo/DRUGBANK_DB14756
DRUGBANK:DB15313,http://purl.obolibrary.org/obo/DRUGBANK_DB15313
DRUGBANK:DB15911,http://purl.obolibrary.org/obo/DRUGBANK_DB15911
GO:0010861,http://purl.obolibrary.org/obo/GO_0010861
GO:0072613,http://purl.obolibrary.org/obo/GO_0072613
NCBITaxon:10490,http://purl.obolibrary.org/obo/NCBITaxon_10490
NCBITaxon:10662,http://purl.obolibrary.org/obo/NCBITaxon_10662
NCBITaxon:12049,http://purl.obolibrary.org/obo/NCBITaxon_12049
NCBITaxon:12288,http://purl.obolibrary.org/obo/NCBITaxon_12288
NCBITaxon:12466,http://purl.obolibrary.org/obo/NCBITaxon_12466
NCBITaxon:12851,http://purl.obolibrary.org/obo/NCBITaxon_12851
NCBITaxon:141832,http://purl.obolibrary.org/obo/NCBITaxon_141832
NCBITaxon:176651,http://purl.obolibrary.org/obo/NCBITaxon_176651
NCBITaxon:1933297,http://purl.obolibrary.org/obo/NCBITaxon_1933297
NCBITaxon:1980412,http://purl.obolibrary.org/obo/NCBITaxon_1980412
NCBITaxon:2692248,http://purl.obolibrary.org/obo/NCBITaxon_2692248
NCBITaxon:2705894,http://purl.obolibrary.org/obo/NCBITaxon_2705894
NCBITaxon:28025,http://purl.obolibrary.org/obo/NCBITaxon_28025
NCBITaxon:28375,http://purl.obolibrary.org/obo/NCBITaxon_28375
NCBITaxon:364270,http://purl.obolibrary.org/obo/NCBITaxon_364270
NCBITaxon:4036,http://purl.obolibrary.org/obo/NCBITaxon_4036
NCBITaxon:40366,http://purl.obolibrary.org/obo/NCBITaxon_40366
NCBITaxon:4056,http://purl.obolibrary.org/obo/NCBITaxon_4056
NCBITaxon:43130,http://purl.obolibrary.org/obo/NCBITaxon_43130
NCBITaxon:45080,http://purl.obolibrary.org/obo/NCBITaxon_45080
NCBITaxon:48302,http://purl.obolibrary.org/obo/NCBITaxon_48302
NCBITaxon:57283,http://purl.obolibrary.org/obo/NCBITaxon_57283
NCBITaxon:60524,http://purl.obolibrary.org/obo/NCBITaxon_60524
NCBITaxon:60542,http://purl.obolibrary.org/obo/NCBITaxon_60542
NCBITaxon:7992,http://purl.obolibrary.org/obo/NCBITaxon_7992
NCBITaxon:83163,http://purl.obolibrary.org/obo/NCBITaxon_83163
NCBITaxon:84104,http://purl.obolibrary.org/obo/NCBITaxon_84104
PR:000006847,http://purl.obolibrary.org/obo/PR_000006847
PR:000016929,http://purl.obolibrary.org/obo/PR_000016929
PR:000022287,http://purl.obolibrary.org/obo/PR_000022287
PR:000022343,http://purl.obolibrary.org/obo/PR_000022343
PR:000022360,http://purl.obolibrary.org/obo/PR_000022360
PR:000022685,http://purl.obolibrary.org/obo/PR_000022685
PR:000022731,http://purl.obolibrary.org/obo/PR_000022731
PR:000023093,http://purl.obolibrary.org/obo/PR_000023093
PR:000023143,http://purl.obolibrary.org/obo/PR_000023143
PR:000023655,http://purl.obolibrary.org/obo/PR_000023655
PR:000023857,http://purl.obolibrary.org/obo/PR_000023857
PR:000028333,http://purl.obolibrary.org/obo/PR_000028333
PR:000029925,http://purl.obolibrary.org/obo/PR_000029925
PR:000037418,http://purl.obolibrary.org/obo/PR_000037418
PR:O23680,http://purl.obolibrary.org/obo/PR_O23680
PR:O65351,http://purl.obolibrary.org/obo/PR_O65351
PR:O73737,http://purl.obolibrary.org/obo/PR_O73737
PR:O88453,http://purl.obolibrary.org/obo/PR_O88453
PR:P0DMC2,http://purl.obolibrary.org/obo/PR_P0DMC2
PR:P23201,http://purl.obolibrary.org/obo/PR_P23201
PR:P24636,http://purl.obolibrary.org/obo/PR_P24636
PR:P32571,http://purl.obolibrary.org/obo/PR_P32571
PR:P38221,http://purl.obolibrary.org/obo/PR_P38221
PR:P40047,http://purl.obolibrary.org/obo/PR_P40047
PR:P43292,http://purl.obolibrary.org/obo/PR_P43292
PR:P47735,http://purl.obolibrary.org/obo/PR_P47735
PR:Q12038,http://purl.obolibrary.org/obo/PR_Q12038
PR:Q37145,http://purl.obolibrary.org/obo/PR_Q37145
PR:Q38951,http://purl.obolibrary.org/obo/PR_Q38951
PR:Q5RGQ2,http://purl.obolibrary.org/obo/PR_Q5RGQ2
PR:Q8L940,http://purl.obolibrary.org/obo/PR_Q8L940
PR:Q94231,http://purl.obolibrary.org/obo/PR_Q94231
PR:Q949T8,http://purl.obolibrary.org/obo/PR_Q949T8
PR:Q9R224,http://purl.obolibrary.org/obo/PR_Q9R224
PR:Q9SJH0,http://purl.obolibrary.org/obo/PR_Q9SJH0
PR:Q9SUC3,http://purl.obolibrary.org/obo/PR_Q9SUC3
PR:Q9US26,http://purl.obolibrary.org/obo/PR_Q9US26
PR:Q9XZS8,http://purl.obolibrary.org/obo/PR_Q9XZS8
PR:Q9ZT82,http://purl.obolibrary.org/obo/PR_Q9ZT82
PR:Q9ZUU0,http://purl.obolibrary.org/obo/PR_Q9ZUU0
DRUGBANK:DB01545,http://purl.obolibrary.org/obo/DRUGBANK_DB01545
DRUGBANK:DB01911,http://purl.obolibrary.org/obo/DRUGBANK_DB01911
DRUGBANK:DB02274,http://purl.obolibrary.org/obo/DRUGBANK_DB02274
DRUGBANK:DB03266,http://purl.obolibrary.org/obo/DRUGBANK_DB03266
DRUGBANK:DB03956,http://purl.obolibrary.org/obo/DRUGBANK_DB03956
DRUGBANK:DB04445,http://purl.obolibrary.org/obo/DRUGBANK_DB04445
DRUGBANK:DB05019,http://purl.obolibrary.org/obo/DRUGBANK_DB05019
DRUGBANK:DB05097,http://purl.obolibrary.org/obo/DRUGBANK_DB05097
DRUGBANK:DB05624,http://purl.obolibrary.org/obo/DRUGBANK_DB05624
DRUGBANK:DB06721,http://purl.obolibrary.org/obo/DRUGBANK_DB06721
DRUGBANK:DB08876,http://purl.obolibrary.org/obo/DRUGBANK_DB08876
DRUGBANK:DB10526,http://purl.obolibrary.org/obo/DRUGBANK_DB10526
DRUGBANK:DB10655,http://purl.obolibrary.org/obo/DRUGBANK_DB10655
DRUGBANK:DB10939,http://purl.obolibrary.org/obo/DRUGBANK_DB10939
DRUGBANK:DB11577,http://purl.obolibrary.org/obo/DRUGBANK_DB11577
DRUGBANK:DB11777,http://purl.obolibrary.org/obo/DRUGBANK_DB11777
DRUGBANK:DB11840,http://purl.obolibrary.org/obo/DRUGBANK_DB11840
DRUGBANK:DB11864,http://purl.obolibrary.org/obo/DRUGBANK_DB11864
DRUGBANK:DB11918,http://purl.obolibrary.org/obo/DRUGBANK_DB11918
DRUGBANK:DB12015,http://purl.obolibrary.org/obo/DRUGBANK_DB12015
DRUGBANK:DB12119,http://purl.obolibrary.org/obo/DRUGBANK_DB12119
DRUGBANK:DB12147,http://purl.obolibrary.org/obo/DRUGBANK_DB12147
DRUGBANK:DB12270,http://purl.obolibrary.org/obo/DRUGBANK_DB12270
DRUGBANK:DB12321,http://purl.obolibrary.org/obo/DRUGBANK_DB12321
DRUGBANK:DB12426,http://purl.obolibrary.org/obo/DRUGBANK_DB12426
DRUGBANK:DB12459,http://purl.obolibrary.org/obo/DRUGBANK_DB12459
DRUGBANK:DB13061,http://purl.obolibrary.org/obo/DRUGBANK_DB13061
DRUGBANK:DB13203,http://purl.obolibrary.org/obo/DRUGBANK_DB13203
DRUGBANK:DB13248,http://purl.obolibrary.org/obo/DRUGBANK_DB13248
DRUGBANK:DB13317,http://purl.obolibrary.org/obo/DRUGBANK_DB13317
DRUGBANK:DB13338,http://purl.obolibrary.org/obo/DRUGBANK_DB13338
DRUGBANK:DB13378,http://purl.obolibrary.org/obo/DRUGBANK_DB13378
DRUGBANK:DB13386,http://purl.obolibrary.org/obo/DRUGBANK_DB13386
DRUGBANK:DB13835,http://purl.obolibrary.org/obo/DRUGBANK_DB13835
DRUGBANK:DB13962,http://purl.obolibrary.org/obo/DRUGBANK_DB13962
DRUGBANK:DB14373,http://purl.obolibrary.org/obo/DRUGBANK_DB14373
DRUGBANK:DB14853,http://purl.obolibrary.org/obo/DRUGBANK_DB14853
DRUGBANK:DB15134,http://purl.obolibrary.org/obo/DRUGBANK_DB15134
GO:0008105,http://purl.obolibrary.org/obo/GO_0008105
GO:0009878,http://purl.obolibrary.org/obo/GO_0009878
GO:0051832,http://purl.obolibrary.org/obo/GO_0051832
MONDO:0024236,http://purl.obolibrary.org/obo/MONDO_0024236
NCBITaxon:10922,http://purl.obolibrary.org/obo/NCBITaxon_10922
NCBITaxon:10923,http://purl.obolibrary.org/obo/NCBITaxon_10923
NCBITaxon:11090,http://purl.obolibrary.org/obo/NCBITaxon_11090
NCBITaxon:12238,http://purl.obolibrary.org/obo/NCBITaxon_12238
NCBITaxon:12294,http://purl.obolibrary.org/obo/NCBITaxon_12294
NCBITaxon:129875,http://purl.obolibrary.org/obo/NCBITaxon_129875
NCBITaxon:216718,http://purl.obolibrary.org/obo/NCBITaxon_216718
NCBITaxon:2821351,http://purl.obolibrary.org/obo/NCBITaxon_2821351
NCBITaxon:37334,http://purl.obolibrary.org/obo/NCBITaxon_37334
NCBITaxon:40696,http://purl.obolibrary.org/obo/NCBITaxon_40696
NCBITaxon:40697,http://purl.obolibrary.org/obo/NCBITaxon_40697
NCBITaxon:41303,http://purl.obolibrary.org/obo/NCBITaxon_41303
NCBITaxon:444184,http://purl.obolibrary.org/obo/NCBITaxon_444184
NCBITaxon:66561,http://purl.obolibrary.org/obo/NCBITaxon_66561
NCBITaxon:69577,http://purl.obolibrary.org/obo/NCBITaxon_69577
NCBITaxon:70735,http://purl.obolibrary.org/obo/NCBITaxon_70735
NCBITaxon:99610,http://purl.obolibrary.org/obo/NCBITaxon_99610
PR:000002216,http://purl.obolibrary.org/obo/PR_000002216
PR:000022080,http://purl.obolibrary.org/obo/PR_000022080
PR:000022239,http://purl.obolibrary.org/obo/PR_000022239
PR:000023003,http://purl.obolibrary.org/obo/PR_000023003
PR:000023044,http://purl.obolibrary.org/obo/PR_000023044
PR:000023592,http://purl.obolibrary.org/obo/PR_000023592
PR:000023957,http://purl.obolibrary.org/obo/PR_000023957
PR:000024186,http://purl.obolibrary.org/obo/PR_000024186
PR:000028292,http://purl.obolibrary.org/obo/PR_000028292
PR:000029921,http://purl.obolibrary.org/obo/PR_000029921
PR:000033228,http://purl.obolibrary.org/obo/PR_000033228
PR:P06332,http://purl.obolibrary.org/obo/PR_P06332
PR:P14083,http://purl.obolibrary.org/obo/PR_P14083
PR:P20604,http://purl.obolibrary.org/obo/PR_P20604
PR:P22810,http://purl.obolibrary.org/obo/PR_P22810
PR:P25515,http://purl.obolibrary.org/obo/PR_P25515
PR:P35329,http://purl.obolibrary.org/obo/PR_P35329
PR:P36024,http://purl.obolibrary.org/obo/PR_P36024
PR:P36162,http://purl.obolibrary.org/obo/PR_P36162
PR:P39987,http://purl.obolibrary.org/obo/PR_P39987
PR:Q38922,http://purl.obolibrary.org/obo/PR_Q38922
